Ticker,Name,Sector,Location,Currency,Exchange
8331,CHIBA BANK LTD,Financials,Japan,USD,Tokyo Stock Exchange
1102,ASIA CEMENT CORP,Materials,Taiwan,USD,Taiwan Stock Exchange
8593,MITSUBISHI HC CAPITAL INC,Financials,Japan,USD,Tokyo Stock Exchange
F34,WILMAR INTERNATIONAL LTD,Consumer Staples,Singapore,USD,Singapore Exchange
86280,HYUNDAI GLOVIS LTD,Industrials,Korea (South),USD,Korea Exchange (Stock Market)
PHOENIXLTD,PHOENIX MILLS LTD,Real Estate,India,USD,National Stock Exchange Of India
247540,ECOPRO BM LTD,Industrials,Korea (South),USD,Korea Exchange (Kosdaq)
GOTO,GOTO GOJEK TOKOPEDIA,Consumer Discretionary,Indonesia,USD,Indonesia Stock Exchange
BIMBOA,GRUPO BIMBO A,Consumer Staples,Mexico,USD,Bolsa Mexicana De Valores
FDJ,LA FRANCAISE DES JEUX SA,Consumer Discretionary,France,USD,Nyse Euronext - Euronext Paris
7181,JAPAN POST INSURANCE LTD,Financials,Japan,USD,Tokyo Stock Exchange
EVK,EVONIK INDUSTRIES AG,Materials,Germany,USD,Xetra
PCHEM,PETRONAS CHEMICALS GROUP,Materials,Malaysia,USD,Bursa Malaysia
688041,HYGON INFORMATION TECHNOLOGY LTD A,Information Technology,China,USD,Shanghai Stock Exchange
47810,KOREA AEROSPACE INDUSTRIES LTD,Industrials,Korea (South),USD,Korea Exchange (Stock Market)
TPEIR,PIRAEUS FINANCIAL HOLDINGS SA,Financials,Greece,USD,Athens Exchange S.A. Cash Market
BELA,JUMBO SA,Consumer Discretionary,Greece,USD,Athens Exchange S.A. Cash Market
600030,CITIC SECURITIES LTD A,Financials,China,USD,Shanghai Stock Exchange
11200,HMM LTD,Industrials,Korea (South),USD,Korea Exchange (Stock Market)
5332,TOTO LTD,Industrials,Japan,USD,Tokyo Stock Exchange
SHREECEM,SHREE CEMENT LTD,Materials,India,USD,National Stock Exchange Of India
18260,SAMSUNG SDS LTD,Information Technology,Korea (South),USD,Korea Exchange (Stock Market)
AKE,ARKEMA SA,Materials,France,USD,Nyse Euronext - Euronext Paris
BKW,BKW N AG,Utilities,Switzerland,USD,SIX Swiss Exchange
ADANIGREEN,ADANI GREEN ENERGY LTD,Utilities,India,USD,National Stock Exchange Of India
916,CHINA LONGYUAN POWER GROUP CORP LT,Utilities,China,USD,Hong Kong Exchanges And Clearing Ltd
DEMANT,DEMANT,Health Care,Denmark,USD,Omx Nordic Exchange Copenhagen A/S
34730,SK INC,Industrials,Korea (South),USD,Korea Exchange (Stock Market)
SUPREMEIND,SUPREME INDUSTRIES LTD,Materials,India,USD,National Stock Exchange Of India
HLBANK,HONG LEONG BANK,Financials,Malaysia,USD,Bursa Malaysia
KCHOL.E,KOC HOLDING A,Industrials,Turkey,USD,Istanbul Stock Exchange
DABUR,DABUR INDIA LTD,Consumer Staples,India,USD,National Stock Exchange Of India
12,HENDERSON LAND DEVELOPMENT LTD,Real Estate,Hong Kong,USD,Hong Kong Exchanges And Clearing Ltd
ASELS.E,ASELSAN ELEKTRONIK SANAYI VE TICAR,Industrials,Turkey,USD,Istanbul Stock Exchange
2413,M3 INC,Health Care,Japan,USD,Tokyo Stock Exchange
1590,AIRTAC INTERNATIONAL GROUP,Industrials,Taiwan,USD,Taiwan Stock Exchange
601816,BEIJING-SHANGHAI HIGH SPEED RAILWA,Industrials,China,USD,Shanghai Stock Exchange
300,MIDEA GROUP LTD CLASS H,Consumer Discretionary,China,USD,Hong Kong Exchanges And Clearing Ltd
3692,HANSOH PHARMACEUTICAL GROUP LTD,Health Care,China,USD,Hong Kong Exchanges And Clearing Ltd
TATAELXSI,TATA ELXSI LTD,Information Technology,India,USD,National Stock Exchange Of India
UPL,UPL LTD,Materials,India,USD,National Stock Exchange Of India
2474,CATCHER TECHNOLOGY LTD,Information Technology,Taiwan,USD,Taiwan Stock Exchange
BEPC,BROOKFIELD RENEWABLE SUBORDINATE V,Utilities,Canada,USD,Toronto Stock Exchange
EDV,ENDEAVOUR GROUP LTD,Consumer Staples,Australia,USD,Asx - All Markets
ZAIN,MOBILE TEL,Communication,Kuwait,USD,Kuwait Stock Exchange
MEL,MERIDIAN ENERGY LTD,Utilities,New Zealand,USD,New Zealand Exchange Ltd
TPIA,CHANDRA ASRI PACIFIC,Materials,Indonesia,USD,Indonesia Stock Exchange
MIN,MINERAL RESOURCES LTD,Materials,Australia,USD,Asx - All Markets
PKI,PARKLAND CORP,Energy,Canada,USD,Toronto Stock Exchange
BSANTANDER,BANCO SANTANDER CHILE,Financials,Chile,USD,Santiago Stock Exchange
HOLM B,HOLMEN CLASS B,Materials,Sweden,USD,Nasdaq Omx Nordic
S68,SINGAPORE EXCHANGE LTD,Financials,Singapore,USD,Singapore Exchange
MEG,MEG ENERGY CORP,Energy,Canada,USD,Toronto Stock Exchange
6886,HUATAI SECURITIES LTD H,Financials,China,USD,Hong Kong Exchanges And Clearing Ltd
MANKIND,MANKIND PHARMA LTD,Health Care,India,USD,National Stock Exchange Of India
ASHOKLEY,ASHOK LEYLAND LTD,Industrials,India,USD,National Stock Exchange Of India
MYTIL,METLEN ENERGY & METALS SA,Industrials,Greece,USD,Athens Exchange S.A. Cash Market
HTO,HELLENIC TELECOMMUNICATIONS ORGANI,Communication,Greece,USD,Athens Exchange S.A. Cash Market
OPAP,GREEK ORGANISATION OF FOOTBALL PRO,Consumer Discretionary,Greece,USD,Athens Exchange S.A. Cash Market
1326,FORMOSA CHEMICALS & FIBRE CORP,Materials,Taiwan,USD,Taiwan Stock Exchange
JINDALSTEL,JINDAL STEEL AND POWER LTD,Materials,India,USD,National Stock Exchange Of India
2702,MCDONALDS HOLDINGS (JAPAN) LTD,Consumer Discretionary,Japan,USD,Tokyo Stock Exchange
3898,ZHUZHOU CRRC TIMES ELECTRIC LTD H,Industrials,China,USD,Hong Kong Exchanges And Clearing Ltd
270,GUANGDONG INVESTMENT LTD,Utilities,China,USD,Hong Kong Exchanges And Clearing Ltd
600309,WANHUA CHEMICAL GROUP LTD A,Materials,China,USD,Shanghai Stock Exchange
2600,ALUMINUM CORPORATION OF CHINA LTD,Materials,China,USD,Hong Kong Exchanges And Clearing Ltd
4151,KYOWA KIRIN LTD,Health Care,Japan,USD,Tokyo Stock Exchange
INDUSINDBK,INDUSIND BANK LTD,Financials,India,USD,National Stock Exchange Of India
902,HUANENG POWER INTERNATIONAL INC H,Utilities,China,USD,Hong Kong Exchanges And Clearing Ltd
CDB,CELCOMDIGI,Communication,Malaysia,USD,Bursa Malaysia
3908,CHINA INTERNATIONAL CAPITAL CORP L,Financials,China,USD,Hong Kong Exchanges And Clearing Ltd
2409,AUO CORP,Information Technology,Taiwan,USD,Taiwan Stock Exchange
KLBN11,KLABIN UNITS SA,Materials,Brazil,USD,XBSP
INDF,INDOFOOD SUKSES MAKMUR,Consumer Staples,Indonesia,USD,Indonesia Stock Exchange
2714,MUYUAN FOODS LTD A,Consumer Staples,China,USD,Shenzhen Stock Exchange
21240,COWAY LTD,Consumer Discretionary,Korea (South),USD,Korea Exchange (Stock Market)
2475,LUXSHARE PRECISION INDUSTRY LTD A,Information Technology,China,USD,Shenzhen Stock Exchange
GRF,GRIFOLS SA CLASS A,Health Care,Spain,USD,Bolsa De Madrid
6186,CHINA FEIHE LTD,Consumer Staples,China,USD,Hong Kong Exchanges And Clearing Ltd
3800,GCL TECHNOLOGY HOLDINGS LTD,Information Technology,China,USD,Hong Kong Exchanges And Clearing Ltd
BHEL,BHARAT HEAVY ELECTRICALS LTD,Industrials,India,USD,National Stock Exchange Of India
AMUN,AMUNDI SA,Financials,France,USD,Nyse Euronext - Euronext Paris
ALE,ALLEGRO SA,Consumer Discretionary,Poland,USD,Warsaw Stock Exchange/Equities/Main Market
JFC,JOLLIBEE FOODS CORP,Consumer Discretionary,Philippines,USD,Philippine Stock Exchange Inc.
SOF,SOFINA SA,Financials,Belgium,USD,Nyse Euronext - Euronext Brussels
4716,ORACLE JAPAN CORP,Information Technology,Japan,USD,Tokyo Stock Exchange
3670,POSCO FUTURE M LTD,Industrials,Korea (South),USD,Korea Exchange (Stock Market)
AZRG,AZRIELI GROUP LTD,Real Estate,Israel,USD,Tel Aviv Stock Exchange
REM,REMGRO LTD,Financials,South Africa,USD,Johannesburg Stock Exchange
BOUBYAN,BOUBYAN BANK,Financials,Kuwait,USD,Kuwait Stock Exchange
TOTS3,TOTVS SA,Information Technology,Brazil,USD,XBSP
5387,HYUNDAI MOTOR S2 PREF,Consumer Discretionary,Korea (South),USD,Korea Exchange (Stock Market)
SALM,SALMAR,Consumer Staples,Norway,USD,Oslo Bors Asa
9143,SG HOLDINGS LTD,Industrials,Japan,USD,Tokyo Stock Exchange
CAR.UN,CANADIAN APARTMENT PROPERTIES REAL,Real Estate,Canada,USD,Toronto Stock Exchange
MOL,MOL HUNGARIAN OIL AND GAS,Energy,Hungary,USD,Budapest Stock Exchange
AMP,AMPLIFON,Health Care,Italy,USD,Borsa Italiana
1898,CHINA COAL ENERGY LTD H,Energy,China,USD,Hong Kong Exchanges And Clearing Ltd
BCVN,BC VAUD N,Financials,Switzerland,USD,SIX Swiss Exchange
TORNTPHARM,TORRENT PHARMACEUTICALS LTD,Health Care,India,USD,National Stock Exchange Of India
603288,FOSHAN HAI TIAN FLAVOURING & FOOD,Consumer Staples,China,USD,Shanghai Stock Exchange
AC,AIR CANADA VOTING AND VARIABLE VOT,Industrials,Canada,USD,Toronto Stock Exchange
APLAPOLLO,APL APOLLO TUBES LTD,Materials,India,USD,National Stock Exchange Of India
1658,POSTAL SAVINGS BANK OF CHINA LTD H,Financials,China,USD,Hong Kong Exchanges And Clearing Ltd
914,ANHUI CONCH CEMENT LTD H,Materials,China,USD,Hong Kong Exchanges And Clearing Ltd
1171,YANKUANG ENERGY GROUP COMPANY LTD,Energy,China,USD,Hong Kong Exchanges And Clearing Ltd
BZ,KANZHUN AMERICAN DEPOSITORY SHARES,Communication,China,USD,NASDAQ
HIK,HIKMA PHARMACEUTICALS PLC,Health Care,United Kingdom,USD,London Stock Exchange
COPEC,EMPRESAS COPEC SA,Consumer Discretionary,Chile,USD,Santiago Stock Exchange
601166,INDUSTRIAL BANK LTD A,Financials,China,USD,Shanghai Stock Exchange
EDPR,EDP RENOVAVEIS SA,Utilities,Portugal,USD,Nyse Euronext - Euronext Lisbon
BAAKOMB,KOMERCNI BANK,Financials,Czech Republic,USD,Prague Stock Exchange
VBBR3,VIBRA ENERGIA SA,Consumer Discretionary,Brazil,USD,XBSP
6488,GLOBALWAFERS LTD,Information Technology,Taiwan,USD,Gretai Securities Market
TIT,TELECOM ITALIA,Communication,Italy,USD,Borsa Italiana
OFSS,ORACLE FINANCIAL SERVICES SOFTWARE,Information Technology,India,USD,National Stock Exchange Of India
600016,CHINA MINSHENG BANKING CORP LTD A,Financials,China,USD,Shanghai Stock Exchange
CDR,CD PROJEKT SA,Communication,Poland,USD,Warsaw Stock Exchange/Equities/Main Market
390,CHINA RAILWAY GROUP LTD H,Industrials,China,USD,Hong Kong Exchanges And Clearing Ltd
1585,YADEA GROUP HOLDINGS LTD,Consumer Discretionary,China,USD,Hong Kong Exchanges And Clearing Ltd
688256,CAMBRICON TECHNOLOGIES CORPORATION,Information Technology,China,USD,Shanghai Stock Exchange
RNI,REINET INVESTMENTS S.C.A.,Financials,South Africa,USD,Johannesburg Stock Exchange
FIBRAPL14,PROLOGIS PROPERTY MEXICO REIT SA,Real Estate,Mexico,USD,Bolsa Mexicana De Valores
SOLARINDS,SOLAR INDUSTRIES INDIA LTD,Materials,India,USD,National Stock Exchange Of India
TRUE.R,TRUE CORPORATION NON-VOTING DR PCL,Communication,Thailand,USD,Stock Exchange Of Thailand
LUND B,LUNDBERGFORETAGEN CLASS B,Financials,Sweden,USD,Nasdaq Omx Nordic
4,WHARF (HOLDINGS) LTD,Real Estate,Hong Kong,USD,Hong Kong Exchanges And Clearing Ltd
ISCTR.E,TURKIYE IS BANKASI C,Financials,Turkey,USD,Istanbul Stock Exchange
144,CHINA MERCHANTS PORT HOLDINGS LTD,Industrials,China,USD,Hong Kong Exchanges And Clearing Ltd
TORNTPOWER,TORRENT POWER LTD,Utilities,India,USD,National Stock Exchange Of India
4958,ZHEN DING TECHNOLOGY HOLDING LTD,Information Technology,Taiwan,USD,Taiwan Stock Exchange
ADRO,ALAMTRI RESOURCES INDONESIA,Energy,Indonesia,USD,Indonesia Stock Exchange
OBEROIRLTY,OBEROI REALTY LTD,Real Estate,India,USD,National Stock Exchange Of India
1111,SAUDI TADAWUL GROUP CO,Financials,Saudi Arabia,USD,Saudi Stock Exchange
NEXI,NEXI,Financials,Italy,USD,Borsa Italiana
BOSCHLTD,BOSCH LTD,Consumer Discretionary,India,USD,National Stock Exchange Of India
600809,SHANXI XINGHUACUN FEN WINE FACTORY,Consumer Staples,China,USD,Shanghai Stock Exchange
4002,AL MOUWASAT MEDICAL SERVICES,Health Care,Saudi Arabia,USD,Saudi Stock Exchange
INPST,INPOST SA,Industrials,Netherlands,USD,Euronext Amsterdam
ELI,ELIA GROUP SA,Utilities,Belgium,USD,Nyse Euronext - Euronext Brussels
BC8,BECHTLE AG,Information Technology,Germany,USD,Xetra
MPHASIS,MPHASIS LTD,Information Technology,India,USD,National Stock Exchange Of India
166,SHENWAN HONGYUAN GROUP LTD A,Financials,China,USD,Shenzhen Stock Exchange
600104,SAIC MOTOR CORP LTD A,Consumer Discretionary,China,USD,Shanghai Stock Exchange
960,LONGFOR GROUP HOLDINGS LTD,Real Estate,China,USD,Hong Kong Exchanges And Clearing Ltd
QBR.B,QUEBECOR INC CLASS B,Communication,Canada,USD,Toronto Stock Exchange
1020,BANK ALJAZIRA,Financials,Saudi Arabia,USD,Saudi Stock Exchange
241,ALIBABA HEALTH INFORMATION TECH LT,Consumer Staples,China,USD,Hong Kong Exchanges And Clearing Ltd
NMDC,NMDC LTD,Materials,India,USD,National Stock Exchange Of India
CLN,CLARIANT AG,Materials,Switzerland,USD,SIX Swiss Exchange
UNTR,UNITED TRACTORS,Energy,Indonesia,USD,Indonesia Stock Exchange
CPIN,CHAROEN POKPHAND INDONESIA,Consumer Staples,Indonesia,USD,Indonesia Stock Exchange
ADNOCDIST,ABU DHABI NATIONAL OIL COMPANY FOR,Consumer Discretionary,United Arab Emirates,USD,Abu Dhabi Securities Exchange
SOL,SASOL LTD,Materials,South Africa,USD,Johannesburg Stock Exchange
PNB,PUNJAB NATIONAL BANK,Financials,India,USD,National Stock Exchange Of India
NHPC,NHPC LTD,Utilities,India,USD,National Stock Exchange Of India
2371,NAURA TECHNOLOGY GROUP LTD A,Information Technology,China,USD,Shenzhen Stock Exchange
601138,FOXCONN INDUSTRIAL INTERNET LTD A,Information Technology,China,USD,Shanghai Stock Exchange
34220,LG DISPLAY LTD,Information Technology,Korea (South),USD,Korea Exchange (Stock Market)
6969,SMOORE INTERNATIONAL HOLDINGS LTD,Consumer Staples,China,USD,Hong Kong Exchanges And Clearing Ltd
600887,INNER MONGOLIA YILI INDUSTRIAL GRO,Consumer Staples,China,USD,Shanghai Stock Exchange
BCI,BANCO DE CREDITO E INVERSION,Financials,Chile,USD,Santiago Stock Exchange
1336,NEW CHINA LIFE INSURANCE COMPANY L,Financials,China,USD,Hong Kong Exchanges And Clearing Ltd
600000,SHANGHAI PUDONG DEVELOPMENT BANK L,Financials,China,USD,Shanghai Stock Exchange
PPC,PUBLIC POWER CORPORATION SA,Utilities,Greece,USD,Athens Exchange S.A. Cash Market
DIA,DIASORIN,Health Care,Italy,USD,Borsa Italiana
2380,CHINA POWER INTERNATIONAL DEVELOPM,Utilities,China,USD,Hong Kong Exchanges And Clearing Ltd
42700,HANMI SEMICONDUCTOR LTD,Information Technology,Korea (South),USD,Korea Exchange (Stock Market)
GRUMAB,GRUMA,Consumer Staples,Mexico,USD,Bolsa Mexicana De Valores
ROCK B,ROCKWOOL INTERNATIONAL B,Industrials,Denmark,USD,Omx Nordic Exchange Copenhagen A/S
OMAB,GRUPO AEROPORTUARIO DEL CENTRO NOR,Industrials,Mexico,USD,Bolsa Mexicana De Valores
538,YUNNAN BAIYAO GROUP LTD A,Health Care,China,USD,Shenzhen Stock Exchange
FUNO11,FIBRA UNO ADMINISTRACION REIT SA,Real Estate,Mexico,USD,Bolsa Mexicana De Valores
763,ZTE CORP H,Information Technology,China,USD,Hong Kong Exchanges And Clearing Ltd
CONCOR,CONTAINER CORPORATION OF INDIA LTD,Industrials,India,USD,National Stock Exchange Of India
IDFCFIRSTB,IDFC FIRST BANK LTD,Financials,India,USD,National Stock Exchange Of India
6305,HITACHI CONSTRUCTION MACHINERY LTD,Industrials,Japan,USD,Tokyo Stock Exchange
BSE,BSE LTD,Financials,India,USD,National Stock Exchange Of India
9202,ANA HOLDINGS INC,Industrials,Japan,USD,Tokyo Stock Exchange
NRP,NEPI ROCKCASTLE NV,Real Estate,South Africa,USD,Johannesburg Stock Exchange
JSWENERGY,JSW ENERGY LTD,Utilities,India,USD,National Stock Exchange Of India
9201,JAPAN AIRLINES LTD,Industrials,Japan,USD,Tokyo Stock Exchange
DUBK,DUKHAN BANK,Financials,Qatar,USD,Qatar Exchange
RICHTER,GEDEON RICHTER,Health Care,Hungary,USD,Budapest Stock Exchange
RDOR3,REDE DOR SAO LUIZ SA,Health Care,Brazil,USD,XBSP
MBT,METROPOLITAN BANK AND TRUST CO,Financials,Philippines,USD,Philippine Stock Exchange Inc.
333,MIDEA GROUP LTD A,Consumer Discretionary,China,USD,Shenzhen Stock Exchange
6837,HAITONG SECURITIES COMPANY LTD H,Financials,China,USD,Hong Kong Exchanges And Clearing Ltd
ALKEM,ALKEM LABORATORIES LTD,Health Care,India,USD,National Stock Exchange Of India
601985,CHINA NATIONAL NUCLEAR POWER LTD A,Utilities,China,USD,Shanghai Stock Exchange
384,CHINA GAS HOLDINGS LTD,Utilities,China,USD,Hong Kong Exchanges And Clearing Ltd
2610,CHINA AIRLINES LTD,Industrials,Taiwan,USD,Taiwan Stock Exchange
8010,THE COOPERATIVE INSURANCE,Financials,Saudi Arabia,USD,Saudi Stock Exchange
322,TINGYI (CAYMAN ISLANDS) HOLDINGS C,Consumer Staples,China,USD,Hong Kong Exchanges And Clearing Ltd
VOD,VODACOM GROUP LTD,Communication,South Africa,USD,Johannesburg Stock Exchange
2310,SAHARA INTERNATIONAL PETROCHEMICAL,Materials,Saudi Arabia,USD,Saudi Stock Exchange
AIRPORT,MALAYSIA AIRPORTS HOLDINGS,Industrials,Malaysia,USD,Bursa Malaysia
323410,KAKAOBANK CORP,Financials,Korea (South),USD,Korea Exchange (Stock Market)
600346,HENGLI PETROCHEMICAL LTD A,Materials,China,USD,Shanghai Stock Exchange
ADP,AEROPORTS DE PARIS SA,Industrials,France,USD,Nyse Euronext - Euronext Paris
601818,CHINA EVERBRIGHT BANK LTD A,Financials,China,USD,Shanghai Stock Exchange
600989,NINGXIA BAOFENG ENERGY GROUP LTD A,Materials,China,USD,Shanghai Stock Exchange
267250,HD HYUNDAI LTD,Energy,Korea (South),USD,Korea Exchange (Stock Market)
JD.,JD SPORTS FASHION PLC,Consumer Discretionary,United Kingdom,USD,London Stock Exchange
600886,SDIC POWER HOLDINGS LTD A,Utilities,China,USD,Shanghai Stock Exchange
MAXIS,MAXIS,Communication,Malaysia,USD,Bursa Malaysia
4300,DAR AL ARKAN REAL ESTATE DEVELOPME,Real Estate,Saudi Arabia,USD,Saudi Stock Exchange
IRCTC,INDIAN RAILWAY CATERING AND TOURIS,Industrials,India,USD,National Stock Exchange Of India
600436,ZHANGZHOU PIENTZEHUANG PHARMACEUTI,Health Care,China,USD,Shanghai Stock Exchange
1209,CHINA RESOURCES MIXC LIFESTYLE SER,Real Estate,China,USD,Hong Kong Exchanges And Clearing Ltd
1044,HENGAN INTERNATIONAL GROUP LTD,Consumer Staples,China,USD,Hong Kong Exchanges And Clearing Ltd
326030,SK BIOPHARMACEUTICALS LTD,Health Care,Korea (South),USD,Korea Exchange (Stock Market)
ENELAM,ENEL AMERICAS SA,Utilities,Chile,USD,Santiago Stock Exchange
UNITDSPR,UNITED SPIRITS LTD,Consumer Staples,India,USD,National Stock Exchange Of India
3653,JENTECH PRECISION INDUSTRIAL LTD,Information Technology,Taiwan,USD,Taiwan Stock Exchange
2290,YANBU NATIONAL PETROCHEMICALS,Materials,Saudi Arabia,USD,Saudi Stock Exchange
LTM,LATAM AIRLINES GROUP SA,Industrials,Chile,USD,Santiago Stock Exchange
GMRAIRPORT,GMR AIRPORTS LTD,Industrials,India,USD,National Stock Exchange Of India
5830,DB INSURANCE LTD,Financials,Korea (South),USD,Korea Exchange (Stock Market)
EREGL.E,EREGLI DEMIR VE CELIK FABRIKALARI,Materials,Turkey,USD,Istanbul Stock Exchange
600406,NARI TECHNOLOGY LTD A,Industrials,China,USD,Shanghai Stock Exchange
601658,POSTAL SAVINGS BANK OF CHINA LTD A,Financials,China,USD,Shanghai Stock Exchange
352820,HYBE LTD,Communication,Korea (South),USD,Korea Exchange (Stock Market)
51900,LG H & H LTD,Consumer Staples,Korea (South),USD,Korea Exchange (Stock Market)
MABANEE,MABANEE COMPANY,Real Estate,Kuwait,USD,Kuwait Stock Exchange
568,LUZHOU LAO JIAO LTD A,Consumer Staples,China,USD,Shenzhen Stock Exchange
600150,CHINA CSSC HOLDINGS LTD A,Industrials,China,USD,Shanghai Stock Exchange
TIMS3,TIM SA,Communication,Brazil,USD,XBSP
36570,NCSOFT CORP,Communication,Korea (South),USD,Korea Exchange (Stock Market)
PE&OLES*,INDUST PENOLES,Materials,Mexico,USD,Bolsa Mexicana De Valores
ICICIPRULI,ICICI PRUDENTIAL LIFE INSURANCE CO,Financials,India,USD,National Stock Exchange Of India
SONACOMS,SONA BLW PRECISION FORGINGS LTD,Consumer Discretionary,India,USD,National Stock Exchange Of India
9910,FENG TAY ENTERPRISES LTD,Consumer Discretionary,Taiwan,USD,Taiwan Stock Exchange
SAHOL.E,HACI OMER SABANCI HOLDING A,Financials,Turkey,USD,Istanbul Stock Exchange
90430,AMOREPACIFIC CORP,Consumer Staples,Korea (South),USD,Korea Exchange (Stock Market)
SUNDARMFIN,SUNDARAM FINANCE LTD,Financials,India,USD,National Stock Exchange Of India
1605,WALSIN LIHWA CORP,Industrials,Taiwan,USD,Taiwan Stock Exchange
LEGN,LEGEND BIOTECH ADR REP CORP,Health Care,China,USD,NASDAQ
1818,ZHAOJIN MINING INDUSTRY LTD H,Materials,China,USD,Hong Kong Exchanges And Clearing Ltd
696,TRAVELSKY TECHNOLOGY LTD H,Consumer Discretionary,China,USD,Hong Kong Exchanges And Clearing Ltd
9896,MINISO GROUP HOLDING LTD,Consumer Discretionary,China,USD,Hong Kong Exchanges And Clearing Ltd
GJF,GJENSIDIGE FORSIKRING,Financials,Norway,USD,Oslo Bors Asa
MISC,MISC,Industrials,Malaysia,USD,Bursa Malaysia
968,XINYI SOLAR HOLDINGS LTD,Information Technology,China,USD,Hong Kong Exchanges And Clearing Ltd
3998,BOSIDENG INTERNATIONAL LTD,Consumer Discretionary,China,USD,Hong Kong Exchanges And Clearing Ltd
CCRO3,COMPANHIA CONCESSOES RODOVIARIAS S,Industrials,Brazil,USD,XBSP
FALABELLA,FALABELLA SACI SA,Consumer Discretionary,Chile,USD,Santiago Stock Exchange
42660,HANWHA OCEAN LTD,Industrials,Korea (South),USD,Korea Exchange (Stock Market)
BVN,BUENAVENTURA ADR REPRESENTING,Materials,Peru,USD,New York Stock Exchange Inc.
TM,TELEKOM MALAYSIA,Communication,Malaysia,USD,Bursa Malaysia
2607,SHANGHAI PHARMACEUTICALS HOLDING L,Health Care,China,USD,Hong Kong Exchanges And Clearing Ltd
358,JIANGXI COPPER LTD H,Materials,China,USD,Hong Kong Exchanges And Clearing Ltd
2615,WAN HAI LINES LTD,Industrials,Taiwan,USD,Taiwan Stock Exchange
9945,RUENTEX DEVELOPMENT LTD,Real Estate,Taiwan,USD,Taiwan Stock Exchange
2352,S.F. HOLDING LTD A,Industrials,China,USD,Shenzhen Stock Exchange
AUBANK,AU SMALL FINANCE BANK LTD,Financials,India,USD,National Stock Exchange Of India
3328,BANK OF COMMUNICATIONS LTD H,Financials,China,USD,Hong Kong Exchanges And Clearing Ltd
NTCO3,NATURA CO HOLDING SA,Consumer Staples,Brazil,USD,XBSP
YKBNK.E,YAPI VE KREDI BANKASI A,Financials,Turkey,USD,Istanbul Stock Exchange
3490,KOREAN AIR LINES LTD,Industrials,Korea (South),USD,Korea Exchange (Stock Market)
2883,CHINA OILFIELD SERVICES LTD H,Energy,China,USD,Hong Kong Exchanges And Clearing Ltd
RHBBANK,RHB BANK,Financials,Malaysia,USD,Bursa Malaysia
MRF,MRF LTD,Consumer Discretionary,India,USD,National Stock Exchange Of India
177,JIANGSU EXPRESSWAY LTD H,Industrials,China,USD,Hong Kong Exchanges And Clearing Ltd
17670,SK TELECOM LTD,Communication,Korea (South),USD,Korea Exchange (Stock Market)
BANKBARODA,BANK OF BARODA LTD,Financials,India,USD,National Stock Exchange Of India
ANA,ACCIONA SA,Utilities,Spain,USD,Bolsa De Madrid
TATACOMM,TATA COMMUNICATIONS LTD,Communication,India,USD,National Stock Exchange Of India
651,GREE ELECTRIC APPLIANCES INC OF ZH,Consumer Discretionary,China,USD,Shenzhen Stock Exchange
9863,ZHEJIANG LEAPMOTOR TECHNOLOGY LTD,Consumer Discretionary,China,USD,Hong Kong Exchanges And Clearing Ltd
128940,HANMI PHARM LTD,Health Care,Korea (South),USD,Korea Exchange (Stock Market)
2588,BOC AVIATION LTD,Industrials,China,USD,Hong Kong Exchanges And Clearing Ltd
UGPA3,ULTRAPAR PARTICIPOES SA,Energy,Brazil,USD,XBSP
316,ORIENT OVERSEAS (INTERNATIONAL) LT,Industrials,China,USD,Hong Kong Exchanges And Clearing Ltd
601668,CHINA STATE CONSTRUCTION ENGINEERI,Industrials,China,USD,Shanghai Stock Exchange
THERMAX,THERMAX,Industrials,India,USD,National Stock Exchange Of India
3702,WPG HOLDINGS LTD,Information Technology,Taiwan,USD,Taiwan Stock Exchange
SSW,SIBANYE STILLWATER LTD,Materials,South Africa,USD,Johannesburg Stock Exchange
2801,CHANG HWA COMMERCIAL BANK LTD,Financials,Taiwan,USD,Taiwan Stock Exchange
UNIONBANK,UNION BANK OF INDIA LTD,Financials,India,USD,National Stock Exchange Of India
JSL,JINDAL STAINLESS LTD,Materials,India,USD,National Stock Exchange Of India
BCE,BCE INC,Communication,Canada,USD,Toronto Stock Exchange
601881,CHINA GALAXY SECURITIES LTD A,Financials,China,USD,Shanghai Stock Exchange
BANB,BACHEM HOLDING AG,Health Care,Switzerland,USD,SIX Swiss Exchange
1,PING AN BANK LTD A,Financials,China,USD,Shenzhen Stock Exchange
4210,SAUDI RESEARCH AND MEDIA GROUP,Communication,Saudi Arabia,USD,Saudi Stock Exchange
INARI,INARI AMERTRON,Information Technology,Malaysia,USD,Bursa Malaysia
AC,AYALA CORP,Industrials,Philippines,USD,Philippine Stock Exchange Inc.
AFX,CARL ZEISS MEDITEC AG,Health Care,Germany,USD,Xetra
GENTING,GENTING,Consumer Discretionary,Malaysia,USD,Bursa Malaysia
KLBF,KALBE FARMA,Health Care,Indonesia,USD,Indonesia Stock Exchange
YTLPOWR,YTL POWER INTERNATIONAL,Utilities,Malaysia,USD,Bursa Malaysia
271560,ORION CORP,Consumer Staples,Korea (South),USD,Korea Exchange (Stock Market)
YTL,YTL CORPORATION,Utilities,Malaysia,USD,Bursa Malaysia
IDEA,VODAFONE IDEA LTD,Communication,India,USD,National Stock Exchange Of India
300433,LENS TECHNOLOGY LTD A,Information Technology,China,USD,Shenzhen Stock Exchange
